product_id,product_name,product_price,average_weight_kg,product_category,customer_id,customer_name,product_count,total_amount,historical_amount,customer_start_date,last_transaction_date,transaction_id,transaction_amount,transaction_time
97856,Hot Sauce,4.0,0.35,Sauce,586669,Micheal Case,2,8.0,22.0,7/21/2022,2024-11-19,8eed5e3c-385f-4c9f-abee-0b9c01bc70a2,8.0,11/19/2024 21:02
24766,Tortilla(10pck),7.5,0.5,Bakery,391263,Sandra Gibson,4,30.0,15.75,12/23/2019,2024-11-01,4b5a6aea-4eeb-4f0f-917e-7b639ada0445,30.0,11/01/2024 9:08
24766,Tortilla(10pck),7.5,0.5,Bakery,693420,Abhinav Vig,3,22.5,17.0,5/26/2023,2025-01-06,9da34602-1bf8-409f-85b9-97529660092b,22.5,01/06/2025 14:07
11013,Cookies,4.25,0.35,Snacks,121533,John Castillo,1,4.25,18.0,2/15/2023,2024-11-16,4b3ea501-67e8-4454-a2ee-c9342f5d2e9b,4.25,11/16/2024 20:14
55139,Bananas(6pck),4.5,0.95,Fruits,809251,Eric Patterson,2,9.0,18.0,9/17/2023,2024-11-19,eced7fd2-35f0-4e78-90d5-727d2cd03328,9.0,11/19/2024 5:52
32815,Eggs(0.5dozen),4.5,0.3,Dairy,851488,Neeraj Nagula,4,18.0,5.0,6/25/2021,2024-11-27,edc59a67-a366-4f77-b2c2-87918b1439c1,18.0,11/27/2024 1:17
60571,Tomato Ketchup,5.5,0.75,Sauce,208839,Selvin Furtado,2,11.0,13.5,3/7/2020,2024-11-21,ddd9763d-9aa9-4ad2-a131-909ff94b10c6,11.0,11/21/2024 20:41
67542,Biscuits,4.5,0.35,Snacks,754181,James Saunders,2,9.0,9.5,4/6/2023,2024-10-11,425fc9c4-c63e-4d20-b0df-ca3ada2ded46,9.0,10/11/2024 18:10
53022,Rice(4kg),11.0,4.0,Grains,870229,Elizabeth Brown,3,33.0,7.5,12/27/2022,2024-11-25,56a66925-f371-4693-bba3-9fb1e15c2cda,33.0,11/25/2024 11:19
11561,Mushrooms(350g),3.75,0.35,Vegetables,693420,Abhinav Vig,1,3.75,5.0,5/26/2023,2024-11-09,0fb10371-1ee1-4b6f-9aff-7afd978330e8,3.75,11/09/2024 21:10
55644,Beef,18.0,1.0,Meat,586669,Micheal Case,1,18.0,12.0,7/21/2022,2024-11-19,60488544-8751-4756-81b5-a77e3566b7dd,18.0,11/19/2024 1:20
97856,Hot Sauce,4.0,0.35,Sauce,972886,Delina Ivanova,2,8.0,17.0,10/11/2021,2023-06-10,3572beec-1fc9-4807-ba9c-3c92b169147d,8.0,06/10/2023 9:57
71494,Cupcakes(6pck),5.5,0.6,Snacks,586669,Micheal Case,4,22.0,6.0,7/21/2022,2024-11-19,29ba2d7f-4771-4bb2-a7cc-c6e8dbac5d03,22.0,11/19/2024 4:57
24766,Tortilla(10pck),7.5,0.5,Bakery,972886,Delina Ivanova,3,22.5,6.0,10/11/2021,2024-11-15,0d636fdc-73fa-4aa4-83aa-116c7cc11293,22.5,11/15/2024 6:33
67243,Shredded Cheese(350g),7.0,0.35,Dairy,391263,Sandra Gibson,2,14.0,21.0,12/23/2019,2020-08-29,600b817c-e051-41bd-83f1-fd1d44a2996c,14.0,08/29/2020 11:20
98726,Butter(350g),4.75,0.35,Dairy,632553,Michael Romero,3,14.25,36.0,5/21/2021,2021-06-22,6ff86f8d-9278-47ea-b6f2-b4173196e04c,14.25,06/22/2021 12:13
74097,Shredded Cheese(620g),12.5,0.62,Dairy,355050,Muskan Sekhri,1,12.5,8.0,9/15/2021,2024-11-02,bd57bf19-854f-4622-86ed-7dc6f37303a6,12.5,11/02/2024 22:07
38954,Mustard,4.5,0.35,Sauce,413186,Alison Williams,3,13.5,7.5,12/3/2019,2024-11-22,56220eac-9367-4b7e-bfbf-a6785b4932be,13.5,11/22/2024 0:20
64629,Peanut Butter,4.5,0.5,Dairy,809251,Eric Patterson,2,9.0,64.0,9/17/2023,2025-05-29,38aa3dd4-0966-4813-8e41-c21349c51ea9,9.0,05/29/2025 15:28
99196,Rice(2kg),6.0,2.0,Grains,703094,Leslie Pitts,3,18.0,13.5,3/15/2021,2021-06-29,1d402ceb-2d64-48a3-9c8f-03bafee4766b,18.0,06/29/2021 3:41
24244,Chicken,16.0,1.0,Meat,693420,Abhinav Vig,3,48.0,33.75,5/26/2023,2025-01-06,fa212b97-0b0d-4088-9bab-9f6ce08c965d,48.0,01/06/2025 4:50
11561,Mushrooms(350g),3.75,0.35,Vegetables,693420,Abhinav Vig,3,11.25,18.0,5/26/2023,2024-11-09,e0b41555-ef7f-4d11-924b-6a724277dc8d,11.25,11/09/2024 14:02
67561,Apples(5pck),5.0,0.8,Fruits,999944,Cory Simpson,1,5.0,16.5,8/12/2023,2024-11-12,9f5959e7-b1c8-4490-bdf3-ab3b013a2402,5.0,11/12/2024 18:00
54229,Brown Bread,5.0,0.5,Bakery,121533,John Castillo,2,10.0,20.0,2/15/2023,2024-11-16,46090641-9ee6-4eb6-8fbe-7b09fc940907,10.0,11/16/2024 4:24
38402,Onions(5pck),4.0,0.85,Vegetables,178094,Beth King,3,12.0,15.75,12/5/2020,2024-11-13,5885a964-db25-46a6-9924-7793d744f076,12.0,11/13/2024 5:00
11561,Mushrooms(350g),3.75,0.35,Vegetables,703094,Leslie Pitts,2,7.5,22.0,3/15/2021,2021-06-29,3b2f411e-bacc-40f9-b9fc-78c7fac14fbf,7.5,06/29/2021 1:50
55786,Mushrooms(500g),5.25,0.5,Vegetables,413186,Alison Williams,1,5.25,5.0,12/3/2019,2024-11-22,97da3d38-fbaf-466d-adc6-3de2a4953e0d,5.25,11/22/2024 15:17
55786,Mushrooms(500g),5.25,0.5,Vegetables,630214,Richard Barnes,2,10.5,13.5,4/16/2020,2024-11-13,79d14185-1dcb-4549-86d3-78a6203a51ec,10.5,11/13/2024 15:38
72729,Cheese(14pckts),6.5,0.35,Dairy,703094,Leslie Pitts,3,19.5,12.0,3/15/2021,2021-06-29,4d3618c1-ca00-4e1f-bb6e-6ea71492fb3d,19.5,06/29/2021 12:21
53022,Rice(4kg),11.0,4.0,Grains,870229,Elizabeth Brown,2,22.0,7.5,12/27/2022,2024-11-24,b79045d3-03de-46d1-85ed-493d36168ea3,22.0,11/24/2024 2:10
32815,Eggs(0.5dozen),4.5,0.3,Dairy,954422,Jeffrey Jordan,2,9.0,3.75,2/22/2021,2021-03-23,9f8808f1-2991-4a9f-bb5f-b9f68ed4b60c,9.0,03/23/2021 4:31
55644,Beef,18.0,1.0,Meat,972886,Delina Ivanova,2,36.0,9.0,10/11/2021,2023-06-10,d1f79271-28bd-4829-bc2d-0604ae264328,36.0,06/10/2023 13:57
55786,Mushrooms(500g),5.25,0.5,Vegetables,208839,Selvin Furtado,4,21.0,33.75,3/7/2020,2020-10-22,7c368b86-6476-4286-b54c-273a2b84d98b,21.0,10/22/2020 3:25
72729,Cheese(14pckts),6.5,0.35,Dairy,870229,Elizabeth Brown,1,6.5,9.5,12/27/2022,2024-11-24,f533ec91-0ad2-4533-b7a7-aaee927d1a26,6.5,11/24/2024 0:52
24766,Tortilla(10pck),7.5,0.5,Bakery,693420,Abhinav Vig,1,7.5,12.0,5/26/2023,2024-01-28,8548fc45-1aa9-48f8-8e4b-48ce7f43114f,7.5,01/28/2024 22:33
44817,White Bread,4.0,0.5,Bakery,803204,Michael Morales,1,4.0,20.0,12/13/2021,2022-07-11,4a7fcd09-4d57-477e-980d-cebcb30b6d03,4.0,07/11/2022 15:28
55786,Mushrooms(500g),5.25,0.5,Vegetables,208839,Selvin Furtado,2,10.5,13.5,3/7/2020,2020-10-22,5fefbfb5-9219-478b-8db1-1c72f8345281,10.5,10/22/2020 12:01
93344,Chocolates,5.0,0.25,Snacks,803204,Michael Morales,3,15.0,8.0,12/13/2021,2024-11-02,f4d5c1f1-d4fe-499c-a5b2-999dacb5690a,15.0,11/02/2024 10:18
97856,Hot Sauce,4.0,0.35,Sauce,205863,Emily Bryant,4,16.0,8.0,5/31/2023,2024-11-07,bd481850-6b34-4453-9d3d-38e64a498eb9,16.0,11/07/2024 21:26
95501,Eggs(1dozen),7.5,0.6,Dairy,391263,Sandra Gibson,4,30.0,15.0,12/23/2019,2024-11-01,2da90aac-2fe3-4af7-a496-859970056612,30.0,11/01/2024 16:21
55139,Bananas(6pck),4.5,0.95,Fruits,413186,Alison Williams,2,9.0,64.0,12/3/2019,2024-11-22,72637547-ee6e-4c72-995c-4869f70934d3,9.0,11/22/2024 1:19
95501,Eggs(1dozen),7.5,0.6,Dairy,197461,Kim Scott,2,15.0,25.0,12/1/2020,2024-11-23,4539c6cd-cc41-492a-8352-1eca5f0028ad,15.0,11/23/2024 18:38
64629,Peanut Butter,4.5,0.5,Dairy,693420,Abhinav Vig,4,18.0,17.0,5/26/2023,2025-01-06,b5f7ff0b-ffc2-465c-82a6-02f54b43be25,18.0,01/06/2025 16:22
55139,Bananas(6pck),4.5,0.95,Fruits,693420,Abhinav Vig,2,9.0,7.5,5/26/2023,2025-01-06,64e6ec67-c868-4829-bbe3-f23a0f844f2b,9.0,01/06/2025 11:46
24766,Tortilla(10pck),7.5,0.5,Bakery,413186,Alison Williams,2,15.0,4.0,12/3/2019,2024-11-22,f8d340c6-59b2-4ca2-aea2-4019a9b84cf4,15.0,11/22/2024 6:08
95501,Eggs(1dozen),7.5,0.6,Dairy,391263,Sandra Gibson,4,30.0,15.0,12/23/2019,2024-11-01,2da90aac-2fe3-4af7-a496-859970056612,30.0,11/01/2024 16:21
97856,Hot Sauce,4.0,0.35,Sauce,851488,Neeraj Nagula,3,12.0,4.0,6/25/2021,2022-01-31,4ec4c01b-09f3-4f04-b215-4bda154c497c,12.0,01/31/2022 7:08
64629,Peanut Butter,4.5,0.5,Dairy,178094,Beth King,3,13.5,4.0,12/5/2020,2020-12-07,25854c69-8127-4eb7-a97b-7b95f0d5077b,13.5,12/07/2020 17:54
93344,Chocolates,5.0,0.25,Snacks,693420,Abhinav Vig,3,15.0,18.0,5/26/2023,2025-01-06,fb92a954-55a6-4780-899b-c3cbeb3fd416,15.0,01/06/2025 3:02
72729,Cheese(14pckts),6.5,0.35,Dairy,803204,Michael Morales,4,26.0,8.0,12/13/2021,2022-07-11,2d5835a7-2d90-4677-9d8e-eba20bfc482a,26.0,07/11/2022 6:41
53022,Rice(4kg),11.0,4.0,Grains,208839,Selvin Furtado,2,22.0,17.0,3/7/2020,2020-10-22,1cae4fd4-e1d8-440b-b7f4-3aa8853a09c3,22.0,10/22/2020 0:26
98726,Butter(350g),4.75,0.35,Dairy,954422,Jeffrey Jordan,3,14.25,16.5,2/22/2021,2024-11-04,cfbfe27f-c8d6-4c0c-9479-41db198b8b4d,14.25,11/04/2024 10:30
24766,Tortilla(10pck),7.5,0.5,Bakery,870229,Elizabeth Brown,1,7.5,12.0,12/27/2022,2024-11-25,c0d6a737-cfdc-472d-8847-d0560d7a82f3,7.5,11/25/2024 4:41
74097,Shredded Cheese(620g),12.5,0.62,Dairy,205863,Emily Bryant,3,37.5,6.0,5/31/2023,2024-03-13,4cf0e885-ce83-4b2d-960f-09b36fe0847e,37.5,03/13/2024 22:45
71494,Cupcakes(6pck),5.5,0.6,Snacks,121533,John Castillo,2,11.0,17.0,2/15/2023,2024-09-14,d927bb5d-63f6-43dc-82f4-494e6cf063af,11.0,09/14/2024 2:03
53022,Rice(4kg),11.0,4.0,Grains,703094,Leslie Pitts,3,33.0,18.0,3/15/2021,2022-12-23,f31c6121-4e1d-45cd-99ea-b12eb01edae0,33.0,12/23/2022 4:38
64629,Peanut Butter,4.5,0.5,Dairy,197461,Kim Scott,4,18.0,13.5,12/1/2020,2024-11-23,194fda6c-5e17-4814-b8ed-7ed0377443ff,18.0,11/23/2024 12:23
97856,Hot Sauce,4.0,0.35,Sauce,803204,Michael Morales,2,8.0,64.0,12/13/2021,2024-11-02,a01d20b7-c2a7-4a22-bf6e-1052154f13e9,8.0,11/02/2024 6:06
10873,Mayonnaise,6.0,0.5,Sauce,693420,Abhinav Vig,4,24.0,3.75,5/26/2023,2024-11-09,ba9a1ed5-0063-46dd-a1e1-df0f2a2e0a1d,24.0,11/09/2024 0:09
54229,Brown Bread,5.0,0.5,Bakery,999944,Cory Simpson,3,15.0,16.5,8/12/2023,2024-11-12,3b0cb7c8-c12a-46ed-afe3-3641e0a98ff5,15.0,11/12/2024 19:15
93344,Chocolates,5.0,0.25,Snacks,851488,Neeraj Nagula,2,10.0,36.0,6/25/2021,2022-01-31,ab921797-8804-46b2-a2d3-9518de56d5ab,10.0,01/31/2022 16:22
67243,Shredded Cheese(350g),7.0,0.35,Dairy,413186,Alison Williams,4,28.0,15.0,12/3/2019,2021-07-21,c2fa54a4-f410-4a84-b1ba-4144100d80d4,28.0,07/21/2021 1:16
38954,Mustard,4.5,0.35,Sauce,197461,Kim Scott,2,9.0,14.25,12/1/2020,2024-11-23,58b8dc27-3edf-4a71-ae65-21cbbecd792c,9.0,11/23/2024 13:31
55139,Bananas(6pck),4.5,0.95,Fruits,803204,Michael Morales,2,9.0,22.0,12/13/2021,2022-07-11,9bfe1cad-d56d-4f5c-9081-5e7aaa487d4e,9.0,07/11/2022 9:50
98726,Butter(350g),4.75,0.35,Dairy,359816,Kylie Davis,4,19.0,13.5,5/28/2023,2024-11-20,3b6eb21b-e046-46e7-967c-ef45f8ce274e,19.0,11/20/2024 15:02
40442,Pork,17.0,1.0,Meat,355050,Muskan Sekhri,4,68.0,15.75,9/15/2021,2024-11-02,ae22b0a3-7e9f-449a-9fb4-c921247f4f34,68.0,11/02/2024 4:19
44817,White Bread,4.0,0.5,Bakery,355050,Muskan Sekhri,1,4.0,36.0,9/15/2021,2024-11-02,55be4f21-ddae-4932-936c-01b9f09cb8e1,4.0,11/02/2024 2:06
11561,Mushrooms(350g),3.75,0.35,Vegetables,809251,Eric Patterson,4,15.0,15.75,9/17/2023,2025-05-29,d7500ffc-fb67-4ea6-bd5b-74597c5cff25,15.0,05/29/2025 18:20
67243,Shredded Cheese(350g),7.0,0.35,Dairy,121533,John Castillo,3,21.0,33.75,2/15/2023,2024-11-16,21c53a72-4b90-435d-8fea-c4548bca3626,21.0,11/16/2024 5:17
72729,Cheese(14pckts),6.5,0.35,Dairy,954422,Jeffrey Jordan,4,26.0,5.0,2/22/2021,2021-07-11,98fab4a7-399c-4629-a69c-d652fa077577,26.0,07/11/2021 17:56
11561,Mushrooms(350g),3.75,0.35,Vegetables,693420,Abhinav Vig,2,7.5,12.0,5/26/2023,2024-11-09,18b6001b-7d77-4c97-98c4-3e2ff430689f,7.5,11/09/2024 14:22
72729,Cheese(14pckts),6.5,0.35,Dairy,803204,Michael Morales,4,26.0,8.0,12/13/2021,2022-07-11,2d5835a7-2d90-4677-9d8e-eba20bfc482a,26.0,07/11/2022 6:41
44817,White Bread,4.0,0.5,Bakery,803204,Michael Morales,3,12.0,6.0,12/13/2021,2024-11-02,799215f2-d4a0-4e4e-872d-1a55589a7a28,12.0,11/02/2024 18:32
95501,Eggs(1dozen),7.5,0.6,Dairy,754181,James Saunders,3,22.5,64.0,4/6/2023,2025-02-23,a324bf30-737a-452e-aed2-7b3210cb7a4d,22.5,02/23/2025 11:12
55786,Mushrooms(500g),5.25,0.5,Vegetables,770025,Matthew Gordon,4,21.0,16.5,7/19/2020,2024-11-22,57f63072-749e-4d1b-a068-2592b349a335,21.0,11/22/2024 22:05
72729,Cheese(14pckts),6.5,0.35,Dairy,632553,Michael Romero,4,26.0,6.0,5/21/2021,2024-11-29,3cd4c814-5728-459b-8caa-ef710beea1d1,26.0,11/29/2024 6:27
40442,Pork,17.0,1.0,Meat,703094,Leslie Pitts,3,51.0,6.0,3/15/2021,2021-06-29,8eceff3d-3ef0-448c-9568-4f7d51fb6296,51.0,06/29/2021 20:08
24766,Tortilla(10pck),7.5,0.5,Bakery,205863,Emily Bryant,4,30.0,25.0,5/31/2023,2024-11-07,66dcd53f-b86b-4f52-8a4c-58f892f3bded,30.0,11/07/2024 22:14
38402,Onions(5pck),4.0,0.85,Vegetables,954422,Jeffrey Jordan,2,8.0,4.0,2/22/2021,2021-03-23,def4e690-fcad-46e1-95aa-d95cce3bbab4,8.0,03/23/2021 8:12
93344,Chocolates,5.0,0.25,Snacks,693420,Abhinav Vig,3,15.0,18.0,5/26/2023,2025-01-06,fb92a954-55a6-4780-899b-c3cbeb3fd416,15.0,01/06/2025 3:02
97856,Hot Sauce,4.0,0.35,Sauce,770025,Matthew Gordon,1,4.0,17.0,7/19/2020,2024-11-22,0a9b8afe-3024-4b40-9b35-8f457ea5ab38,4.0,11/22/2024 14:02
98168,Butter(550g),6.0,0.55,Dairy,999944,Cory Simpson,3,18.0,15.75,8/12/2023,2024-02-12,6acfd12a-9e79-4932-9b4e-c909904bbd97,18.0,02/12/2024 15:04
24244,Chicken,16.0,1.0,Meat,529181,Xinyue Wang,2,32.0,9.0,11/17/2021,2024-11-18,4085f832-1710-41b3-b2de-260767734727,32.0,11/18/2024 8:07
98168,Butter(550g),6.0,0.55,Dairy,770025,Matthew Gordon,4,24.0,5.0,7/19/2020,2021-01-17,9b2da3df-1163-43b7-addc-d2e69387728a,24.0,01/17/2021 5:10
71494,Cupcakes(6pck),5.5,0.6,Snacks,121533,John Castillo,2,11.0,17.0,2/15/2023,2024-09-14,d927bb5d-63f6-43dc-82f4-494e6cf063af,11.0,09/14/2024 2:03
18443,Pasta,4.5,0.5,Grains,197461,Kim Scott,4,18.0,5.0,12/1/2020,2021-09-30,d6558d8f-6958-48ab-b6de-572537705271,18.0,09/30/2021 17:50
93344,Chocolates,5.0,0.25,Snacks,205863,Emily Bryant,2,10.0,9.5,5/31/2023,2024-11-07,a906e90f-972f-48da-a95a-f01fb41c552c,10.0,11/07/2024 11:48
48443,Tortilla(6pck),5.0,0.3,Bakery,359816,Kylie Davis,4,20.0,20.0,5/28/2023,2024-11-20,42acc6bb-7c2c-42c3-8bfc-ed8dc9079a27,20.0,11/20/2024 10:12
98168,Butter(550g),6.0,0.55,Dairy,770025,Matthew Gordon,4,24.0,15.0,7/19/2020,2021-01-17,ef844c39-e96e-46ad-a913-7843dbd33c6e,24.0,01/17/2021 22:00
11013,Cookies,4.25,0.35,Snacks,197461,Kim Scott,3,12.75,4.5,12/1/2020,2024-11-23,496ff259-6667-4d5f-a7d2-c93e78a879c8,12.75,11/23/2024 17:47
40442,Pork,17.0,1.0,Meat,359816,Kylie Davis,2,34.0,7.5,5/28/2023,2023-10-13,d16e35e5-5389-4e21-9573-82f445c2909b,34.0,10/13/2023 12:23
38402,Onions(5pck),4.0,0.85,Vegetables,851488,Neeraj Nagula,1,4.0,36.0,6/25/2021,2024-11-27,801af9ae-17b3-4811-bc89-62b6185859d0,4.0,11/27/2024 19:44
79206,Eggs(1.5dozen),11.25,0.9,Dairy,972886,Delina Ivanova,2,22.5,18.0,10/11/2021,2023-06-10,bb92d66f-f5b9-4294-81bb-6f04eb50d3d5,22.5,06/10/2023 9:38
44817,White Bread,4.0,0.5,Bakery,208839,Selvin Furtado,1,4.0,17.0,3/7/2020,2020-10-22,d34eddd8-6550-4977-aa55-8cd90ab34ffc,4.0,10/22/2020 22:11
79206,Eggs(1.5dozen),11.25,0.9,Dairy,703094,Leslie Pitts,4,45.0,8.0,3/15/2021,2024-11-28,1885f1f5-99fe-42b0-b379-db40d23d440d,45.0,11/28/2024 18:16
55644,Beef,18.0,1.0,Meat,586669,Micheal Case,1,18.0,12.0,7/21/2022,2024-11-19,60488544-8751-4756-81b5-a77e3566b7dd,18.0,11/19/2024 1:20
55139,Bananas(6pck),4.5,0.95,Fruits,413186,Alison Williams,3,13.5,64.0,12/3/2019,2021-07-21,bb92aac3-9934-48c0-aff9-0d40337efc99,13.5,07/21/2021 4:06
71494,Cupcakes(6pck),5.5,0.6,Snacks,693420,Abhinav Vig,4,22.0,14.25,5/26/2023,2024-01-28,1735ca4e-f873-4bfa-a3c3-dd6bf8d939b5,22.0,01/28/2024 18:32
67542,Biscuits,4.5,0.35,Snacks,529181,Xinyue Wang,3,13.5,18.0,11/17/2021,2023-01-07,917bb0bf-6400-48cd-a1b3-24d63ba828cf,13.5,01/07/2023 8:15
54229,Brown Bread,5.0,0.5,Bakery,178094,Beth King,3,15.0,19.5,12/5/2020,2020-12-07,99b40950-820c-4138-aca6-3cf8e1438e05,15.0,12/07/2020 22:02
55786,Mushrooms(500g),5.25,0.5,Vegetables,630214,Richard Barnes,4,21.0,15.0,4/16/2020,2024-11-13,f0beae0b-18b5-4ffa-83a0-c5a6b7bd6e8c,21.0,11/13/2024 16:47
55786,Mushrooms(500g),5.25,0.5,Vegetables,630214,Richard Barnes,4,21.0,15.0,4/16/2020,2024-11-13,f0beae0b-18b5-4ffa-83a0-c5a6b7bd6e8c,21.0,11/13/2024 16:47
98726,Butter(350g),4.75,0.35,Dairy,703094,Leslie Pitts,2,9.5,3.75,3/15/2021,2024-11-28,153a9e85-7de1-4356-9b15-c8541108ac2c,9.5,11/28/2024 22:49
98168,Butter(550g),6.0,0.55,Dairy,693420,Abhinav Vig,1,6.0,15.75,5/26/2023,2024-11-09,687f651d-9665-4d07-971b-7a8c72305c89,6.0,11/09/2024 14:31
54229,Brown Bread,5.0,0.5,Bakery,355050,Muskan Sekhri,1,5.0,4.5,9/15/2021,2023-07-30,f678ab01-5b56-4fe8-85ba-1c1ac957ab44,5.0,07/30/2023 5:17
98726,Butter(350g),4.75,0.35,Dairy,693420,Abhinav Vig,1,4.75,15.0,5/26/2023,2024-11-09,1b85fa2f-b14f-49de-95cb-76ed0c23ca8e,4.75,11/09/2024 22:04
93344,Chocolates,5.0,0.25,Snacks,529181,Xinyue Wang,2,10.0,17.0,11/17/2021,2023-01-07,0bcc4938-347d-406f-b1e5-1f08c04e4aa0,10.0,01/07/2023 5:20
53022,Rice(4kg),11.0,4.0,Grains,121533,John Castillo,4,44.0,9.5,2/15/2023,2023-11-28,ef3cbd7b-d294-4cad-8496-322a4d8d69e2,44.0,11/28/2023 2:27
95501,Eggs(1dozen),7.5,0.6,Dairy,178094,Beth King,2,15.0,4.5,12/5/2020,2020-12-07,8d9857be-c1b8-4b7b-a792-aa42b025058b,15.0,12/07/2020 9:06
24244,Chicken,16.0,1.0,Meat,529181,Xinyue Wang,4,64.0,16.0,11/17/2021,2024-11-18,c592ec54-6c3d-4299-a3be-4f95a52eceb1,64.0,11/18/2024 9:52
55786,Mushrooms(500g),5.25,0.5,Vegetables,870229,Elizabeth Brown,3,15.75,15.0,12/27/2022,2024-11-25,59d4e7f0-6d70-491f-a0b9-596556fae13a,15.75,11/25/2024 15:19
98168,Butter(550g),6.0,0.55,Dairy,529181,Xinyue Wang,3,18.0,25.0,11/17/2021,2024-11-18,0086a60c-8dbd-4094-88c8-ef6f5d5eaa67,18.0,11/18/2024 1:31
11561,Mushrooms(350g),3.75,0.35,Vegetables,809251,Eric Patterson,1,3.75,18.0,9/17/2023,2025-05-29,248a0fc8-7cc5-4448-bda7-e0039bef90f3,3.75,05/29/2025 7:07
67542,Biscuits,4.5,0.35,Snacks,391263,Sandra Gibson,1,4.5,17.0,12/23/2019,2020-08-29,cf0e686f-7964-4eef-a07b-33f975887710,4.5,08/29/2020 10:12
18443,Pasta,4.5,0.5,Grains,954422,Jeffrey Jordan,3,13.5,12.0,2/22/2021,2024-11-04,563c6d6a-857f-481d-b6a4-fcc56ac9e01d,13.5,11/04/2024 10:23
11013,Cookies,4.25,0.35,Snacks,197461,Kim Scott,1,4.25,15.75,12/1/2020,2024-11-23,23368aee-9a56-4ff2-83d1-67a9a14f2eeb,4.25,11/23/2024 3:51
11013,Cookies,4.25,0.35,Snacks,770025,Matthew Gordon,4,17.0,12.0,7/19/2020,2020-10-05,eb0dceee-f774-4756-9de2-84e1a7904e3e,17.0,10/05/2020 15:31
48443,Tortilla(6pck),5.0,0.3,Bakery,121533,John Castillo,1,5.0,3.75,2/15/2023,2024-11-16,e881b937-1ffe-450b-b6bb-aa4771ef0bc7,5.0,11/16/2024 2:16
60571,Tomato Ketchup,5.5,0.75,Sauce,632553,Michael Romero,4,22.0,21.0,5/21/2021,2024-11-29,1a06efa2-1bf8-4376-83fc-050ebe38ba85,22.0,11/29/2024 16:58
32815,Eggs(0.5dozen),4.5,0.3,Dairy,809251,Eric Patterson,4,18.0,13.5,9/17/2023,2025-05-29,b6f900c4-f349-4c5b-9f10-cf1086fb92af,18.0,05/29/2025 0:00
64629,Peanut Butter,4.5,0.5,Dairy,754181,James Saunders,1,4.5,9.5,4/6/2023,2024-11-05,12d5c05d-3a0e-4151-a5b3-5974a74a54ba,4.5,11/05/2024 20:47
24766,Tortilla(10pck),7.5,0.5,Bakery,999944,Cory Simpson,1,7.5,25.0,8/12/2023,2024-02-12,6ff7a179-5469-4403-8978-1b11a2c829a2,7.5,02/12/2024 10:05
11013,Cookies,4.25,0.35,Snacks,851488,Neeraj Nagula,2,8.5,20.0,6/25/2021,2022-01-31,3c51b5da-b830-4848-83f5-2c69d430c3a3,8.5,01/31/2022 18:27
38402,Onions(5pck),4.0,0.85,Vegetables,954422,Jeffrey Jordan,4,16.0,4.0,2/22/2021,2021-07-11,0c000764-8795-43e2-b5c3-c80e68f3e0c1,16.0,07/11/2021 2:17
55139,Bananas(6pck),4.5,0.95,Fruits,208839,Selvin Furtado,1,4.5,36.0,3/7/2020,2024-11-21,5862b8c8-4b43-4e50-aef3-ac5800ed49c4,4.5,11/21/2024 18:14
38402,Onions(5pck),4.0,0.85,Vegetables,632553,Michael Romero,2,8.0,19.5,5/21/2021,2024-11-29,16faac4e-fbb5-45bb-84ad-a18e8b6beb35,8.0,11/29/2024 7:52
48443,Tortilla(6pck),5.0,0.3,Bakery,197461,Kim Scott,4,20.0,17.0,12/1/2020,2024-11-23,af4e83fe-6fd0-4e4f-8eb2-ab32d7c1092d,20.0,11/23/2024 1:17
93344,Chocolates,5.0,0.25,Snacks,529181,Xinyue Wang,1,5.0,12.0,11/17/2021,2022-06-21,8c9b887a-91d6-4e4a-8622-e2ce7cf275d0,5.0,06/21/2022 20:26
55786,Mushrooms(500g),5.25,0.5,Vegetables,754181,James Saunders,3,15.75,13.5,4/6/2023,2024-10-11,75f400e7-6c1c-4ca3-bb50-d7cdc878edd0,15.75,10/11/2024 1:51
38402,Onions(5pck),4.0,0.85,Vegetables,178094,Beth King,4,16.0,4.5,12/5/2020,2020-12-07,c822b0b3-84b5-4ebd-adcf-e7c69750ac1f,16.0,12/07/2020 9:27
18443,Pasta,4.5,0.5,Grains,355050,Muskan Sekhri,2,9.0,25.0,9/15/2021,2024-11-02,094492f1-d23d-45bc-945c-dafbca429b5b,9.0,11/02/2024 19:29
71494,Cupcakes(6pck),5.5,0.6,Snacks,630214,Richard Barnes,2,11.0,18.0,4/16/2020,2022-01-26,b9a8a637-185e-4200-9ea9-3cd4c0b365de,11.0,01/26/2022 18:44
95501,Eggs(1dozen),7.5,0.6,Dairy,693420,Abhinav Vig,4,30.0,64.0,5/26/2023,2025-01-06,53df2ba2-18a1-45fb-927c-a5f9d67b060a,30.0,01/06/2025 15:53
55786,Mushrooms(500g),5.25,0.5,Vegetables,178094,Beth King,1,5.25,4.0,12/5/2020,2024-11-13,6da98bde-24ca-43fc-9421-f930e1353e91,5.25,11/13/2024 10:31
95501,Eggs(1dozen),7.5,0.6,Dairy,803204,Michael Morales,3,22.5,16.5,12/13/2021,2022-07-11,43997ebf-5993-4ab9-99f3-ce6e593d4042,22.5,07/11/2022 2:49
32815,Eggs(0.5dozen),4.5,0.3,Dairy,809251,Eric Patterson,3,13.5,36.0,9/17/2023,2024-11-19,6f349066-2547-463d-913c-705b8053ca28,13.5,11/19/2024 8:38
