product_id,product_name,product_price,average_weight_kg,product_category,customer_id,customer_name,product_count,total_amount,historical_amount,customer_start_date,last_transaction_date,transaction_id,transaction_amount,transaction_time
93344,Chocolates,5,0.25,Snacks,754181,James Saunders,1,5,15,4/6/2023,11/26/2024,cf330ee3-71f6-472e-a750-1b4abeb24538,5,2/11/2024 8:45
67542,Biscuits,4.5,0.35,Snacks,954422,Jeffrey Jordan,4,18,15,2/22/2021,10/8/2024,bda1544e-e1b5-4bbf-91f1-1a3b21292ad3,18,6/28/2024 12:46
24244,Chicken,16,1,Meat,999944,Cory Simpson,4,64,13.5,8/12/2023,10/11/2024,2511650d-2a1d-477c-b1be-7a09a4a26a45,64,2/10/2024 23:05
67561,Apples(5pck),5,0.8,Fruits,586669,Micheal Case,1,5,16.5,7/21/2022,11/26/2024,2a80aa64-9660-444b-b472-c0e59703be8a,5,8/20/2024 9:11
11013,Cookies,4.25,0.35,Snacks,121533,John Castillo,4,17,20,2/15/2023,11/3/2024,969a6ee1-b8c0-422d-87f7-35beb31cc138,17,6/30/2024 16:36
10873,Mayonnaise,6,0.5,Sauce,630214,Richard Barnes,1,6,21,4/16/2020,11/16/2024,e2138d31-043c-4838-bce7-a4db04d57057,6,9/15/2024 23:18
74097,Shredded Cheese(620g),12.5,0.62,Dairy,770025,Matthew Gordon,2,25,7.5,7/19/2020,11/8/2024,b7392428-fd33-4a58-b0b4-d7b0078e499e,25,1/2/2024 9:53
53022,Rice(4kg),11,4,Grains,972886,Delina Ivanova,2,22,7.5,10/11/2021,11/8/2024,d2957da8-54cd-4b28-8651-130df4c68686,22,4/10/2024 17:10
99196,Rice(2kg),6,2,Grains,703094,Leslie Pitts,1,6,12,3/15/2021,11/3/2024,71bf1b5f-1144-40f9-bfe3-c62744299dfd,6,8/10/2024 19:21
55139,Bananas(6pck),4.5,0.95,Fruits,770025,Matthew Gordon,3,13.5,25,7/19/2020,11/8/2024,7fe4d478-35c4-43b3-ae47-e795ffb8f46e,13.5,8/10/2024 6:56
99196,Rice(2kg),6,2,Grains,870229,Elizabeth Brown,1,6,4,12/27/2022,10/12/2024,bffdccfe-46bf-46fd-9f1a-99ff3c61f9c3,6,6/23/2024 9:32
55786,Mushrooms(500g),5.25,0.5,Vegetables,121533,John Castillo,3,15.75,17,2/15/2023,11/3/2024,1246944d-ff8a-4d11-a0f0-227ffcbcb599,15.75,7/14/2024 21:12
67561,Apples(5pck),5,0.8,Fruits,178094,Beth King,1,5,15.75,12/5/2020,11/12/2024,41fa0ca7-998d-4ee2-8417-05862ae6fd4b,5,7/25/2024 6:31
55139,Bananas(6pck),4.5,0.95,Fruits,954422,Jeffrey Jordan,3,13.5,18,2/22/2021,10/8/2024,1e114ca8-206b-4d63-a84d-691c784a1856,13.5,4/28/2024 7:06
74097,Shredded Cheese(620g),12.5,0.62,Dairy,355050,Muskan Sekhri,2,25,8,9/15/2021,9/17/2024,d78efba1-00b8-440f-9d1e-8ffc95c04fd0,25,8/13/2024 16:07
74097,Shredded Cheese(620g),12.5,0.62,Dairy,197461,Kim Scott,2,25,9,12/1/2020,11/21/2024,a97e8b2f-4e61-4806-abe0-cb1e470392bc,25,3/7/2024 23:51
38402,Onions(5pck),4,0.85,Vegetables,355050,Muskan Sekhri,1,4,25,9/15/2021,9/17/2024,753d7e3f-2591-430d-b391-3b14c621d055,4,8/2/2024 1:39
60571,Tomato Ketchup,5.5,0.75,Sauce,197461,Kim Scott,3,16.5,25,12/1/2020,11/21/2024,8f855385-4716-4474-b46a-b1df274c1a24,16.5,10/15/2024 10:31
38954,Mustard,4.5,0.35,Sauce,703094,Leslie Pitts,3,13.5,6,3/15/2021,11/3/2024,ce47d80f-6fe1-4632-b3b9-feb99389e841,13.5,5/4/2024 0:14
38954,Mustard,4.5,0.35,Sauce,413186,Alison Williams,3,13.5,7.5,12/3/2019,5/21/2024,8a18303b-faf5-447a-8be1-c74a945f67c2,13.5,2/20/2024 10:57
97923,Cereal,4,0.5,Snacks,208839,Selvin Furtado,4,16,9,3/7/2020,11/20/2024,681f0673-0138-4436-9e66-4b797684b063,16,11/20/2024 11:09
18443,Pasta,4.5,0.5,Grains,205863,Emily Bryant,1,4.5,5,5/31/2023,9/8/2024,72ad0999-50bd-4aca-8b6b-68f6d935fa3c,4.5,1/9/2024 7:36
38954,Mustard,4.5,0.35,Sauce,754181,James Saunders,3,13.5,5,4/6/2023,11/26/2024,2176029e-fef5-480c-80d5-08d42d3477a2,13.5,1/21/2024 17:46
11561,Mushrooms(350g),3.75,0.35,Vegetables,208839,Selvin Furtado,1,3.75,16,3/7/2020,11/20/2024,718ab783-e767-4bd8-abd6-a1732a7ea32c,3.75,8/4/2024 6:15
98168,Butter(550g),6,0.55,Dairy,972886,Delina Ivanova,3,18,22,10/11/2021,11/8/2024,43960331-8008-42d8-83f3-5ef9c7c1b73c,18,3/8/2024 12:39
40442,Pork,17,1,Meat,529181,Xinyue Wang,1,17,4.5,11/17/2021,7/13/2024,f4786862-0192-4d99-ac08-fd4fc410cdd1,17,5/1/2024 13:14
71494,Cupcakes(6pck),5.5,0.6,Snacks,208839,Selvin Furtado,3,16.5,3.75,3/7/2020,11/20/2024,db90ca21-3d0e-4bba-aa5a-1797eb17d38f,16.5,1/2/2024 21:19
67243,Shredded Cheese(350g),7,0.35,Dairy,391263,Sandra Gibson,3,21,21,12/23/2019,9/13/2024,e0213a1f-e070-48d5-9bb5-13587c79338b,21,7/19/2024 14:33
79206,Eggs(1.5dozen),11.25,0.9,Dairy,770025,Matthew Gordon,3,33.75,13.5,7/19/2020,11/8/2024,0c247802-7d66-4870-be98-f0907f69b825,33.75,1/13/2024 21:59
60571,Tomato Ketchup,5.5,0.75,Sauce,870229,Elizabeth Brown,3,16.5,6,12/27/2022,10/12/2024,2533d584-2cdb-4317-a405-59231634b6a2,16.5,5/22/2024 22:01
24244,Chicken,16,1,Meat,178094,Beth King,4,64,5,12/5/2020,11/12/2024,67e9ce13-3928-4fc2-bcb2-2bfa7ead2fac,64,5/8/2024 14:06
93344,Chocolates,5,0.25,Snacks,529181,Xinyue Wang,1,5,17,11/17/2021,7/13/2024,da42c85c-6b6c-4752-af59-12cfb09880dd,5,3/23/2024 14:04
55786,Mushrooms(500g),5.25,0.5,Vegetables,803204,Michael Morales,3,15.75,15.75,12/13/2021,10/24/2024,e23accbf-e034-463a-8bbd-aec7452980d2,15.75,4/30/2024 19:37
67243,Shredded Cheese(350g),7,0.35,Dairy,413186,Alison Williams,3,21,13.5,12/3/2019,7/22/2024,7769c9d0-5bda-446b-9edd-3d61b4af3383,21,7/22/2024 6:09
71494,Cupcakes(6pck),5.5,0.6,Snacks,586669,Micheal Case,3,16.5,5,7/21/2022,11/26/2024,40ce5f61-b4a5-4fd4-a68d-0d9e1b6f3e5f,16.5,5/22/2024 7:06
38402,Onions(5pck),4,0.85,Vegetables,630214,Richard Barnes,1,4,6,4/16/2020,11/16/2024,4a9b9a4d-29bf-47f5-82c9-03cc6ec8f1a5,4,5/7/2024 18:31
55644,Beef,18,1,Meat,355050,Muskan Sekhri,2,36,4,9/15/2021,9/17/2024,de81c240-7e6a-4923-bd96-f87cc547aa0f,36,2/13/2024 20:40
98168,Butter(550g),6,0.55,Dairy,809251,Eric Patterson,3,18,3.75,9/17/2023,11/8/2024,9f7b02eb-103a-4c55-a478-03b8b00f7533,18,6/12/2024 22:31
98726,Butter(350g),4.75,0.35,Dairy,413186,Alison Williams,3,14.25,21,12/3/2019,7/22/2024,6092ce32-afb9-40b3-9be9-7ebf025b7635,14.25,5/31/2024 12:37
55139,Bananas(6pck),4.5,0.95,Fruits,809251,Eric Patterson,3,13.5,18,9/17/2023,11/8/2024,2aea489c-0e5f-4ff1-8e9d-57318bfb901a,13.5,5/28/2024 18:40
98168,Butter(550g),6,0.55,Dairy,630214,Richard Barnes,3,18,4,4/16/2020,11/16/2024,f78a485a-ebb6-4c5a-8204-c8a4e1c920eb,18,5/20/2024 9:33
55644,Beef,18,1,Meat,413186,Alison Williams,2,36,14.25,12/3/2019,7/22/2024,d61cae14-c817-48d4-b700-12ca8d408ee4,36,5/19/2024 2:02
79206,Eggs(1.5dozen),11.25,0.9,Dairy,355050,Muskan Sekhri,3,33.75,36,9/15/2021,9/17/2024,34236b38-21c2-4b87-914e-49884c2ba6af,33.75,3/29/2024 16:04
38402,Onions(5pck),4,0.85,Vegetables,178094,Beth King,1,4,64,12/5/2020,11/12/2024,f23b0d25-5cb8-4240-bc53-f761627e7a67,4,10/6/2024 3:47
24244,Chicken,16,1,Meat,809251,Eric Patterson,4,64,13.5,9/17/2023,11/8/2024,5f1ce4cd-b109-42e6-b521-71e2087f733c,64,10/29/2024 14:37
10873,Mayonnaise,6,0.5,Sauce,754181,James Saunders,1,6,13.5,4/6/2023,11/26/2024,a6f85885-92e8-46a0-9089-1d5a3c4d24ae,6,3/22/2024 4:09
98726,Butter(350g),4.75,0.35,Dairy,413186,Alison Williams,3,14.25,36,12/3/2019,7/22/2024,342d1713-1231-4be7-bf9b-f1f7bcee60ce,14.25,3/11/2024 4:24
64629,Peanut Butter,4.5,0.5,Dairy,391263,Sandra Gibson,1,4.5,21,12/23/2019,10/20/2024,da55fd6d-9873-4e73-af51-f77e4b7ae890,4.5,10/20/2024 2:12
18443,Pasta,4.5,0.5,Grains,754181,James Saunders,1,4.5,6,4/6/2023,11/26/2024,51c8ba45-8e6e-4a59-b7c0-a605dfbcdedc,4.5,4/27/2024 12:20
38954,Mustard,4.5,0.35,Sauce,851488,Neeraj Nagula,3,13.5,3.75,6/25/2021,11/22/2024,df08ba6c-6140-489d-a9b1-b0c479fe27c5,13.5,10/4/2024 0:05
54229,Brown Bread,5,0.5,Bakery,391263,Sandra Gibson,4,20,4.5,12/23/2019,10/20/2024,f336475b-22c5-479e-9d51-8e397307b42c,20,7/15/2024 22:15
98168,Butter(550g),6,0.55,Dairy,999944,Cory Simpson,3,18,64,8/12/2023,10/11/2024,f1387ec1-3834-4328-b576-cc6a996b9d49,18,5/13/2024 7:56
74097,Shredded Cheese(620g),12.5,0.62,Dairy,197461,Kim Scott,2,25,16.5,12/1/2020,11/21/2024,2b4b33cc-b3fa-42f7-80af-586c0a93f918,25,3/2/2024 17:02
38402,Onions(5pck),4,0.85,Vegetables,586669,Micheal Case,1,4,16.5,7/21/2022,11/26/2024,de400eea-1d9e-4953-9c1b-507a5a99b999,4,1/1/2024 19:02
97856,Hot Sauce,4,0.35,Sauce,803204,Michael Morales,2,8,15.75,12/13/2021,10/24/2024,6a75445c-c47a-47d4-a98c-7311bb8e097d,8,6/15/2024 6:11
55644,Beef,18,1,Meat,693420,Abhinav Vig,2,36,14.25,5/26/2023,11/23/2024,eb7aabce-1f9f-4269-8311-d9b59e2cc61f,36,5/18/2024 8:39
97856,Hot Sauce,4,0.35,Sauce,770025,Matthew Gordon,2,8,33.75,7/19/2020,11/8/2024,bbe21401-652a-4bae-8035-3d6fe51601cd,8,5/2/2024 2:29
64629,Peanut Butter,4.5,0.5,Dairy,754181,James Saunders,1,4.5,4.5,4/6/2023,11/26/2024,65f0dd16-fb4d-4191-bc06-eb4930c86fab,4.5,1/7/2024 5:48
95501,Eggs(1dozen),7.5,0.6,Dairy,803204,Michael Morales,2,15,8,12/13/2021,10/24/2024,7e397071-69d7-4f98-8064-d7636016a028,15,7/11/2024 3:04
24766,Tortilla(10pck),7.5,0.5,Bakery,693420,Abhinav Vig,1,7.5,36,5/26/2023,11/23/2024,a1b80906-ae18-4f42-9ea4-2711931194a5,7.5,9/4/2024 22:00
97856,Hot Sauce,4,0.35,Sauce,703094,Leslie Pitts,2,8,13.5,3/15/2021,11/3/2024,36778f3d-70ed-4053-9c85-5ff2409052be,8,6/21/2024 5:38
98726,Butter(350g),4.75,0.35,Dairy,529181,Xinyue Wang,3,14.25,5,11/17/2021,8/26/2024,f472067e-1a0e-4333-92a8-a60a116e7c38,14.25,8/26/2024 17:45
18443,Pasta,4.5,0.5,Grains,586669,Micheal Case,1,4.5,4,7/21/2022,11/26/2024,b75368cd-e7c4-40c0-b5b3-79ade7bec506,4.5,9/7/2024 6:46
11013,Cookies,4.25,0.35,Snacks,121533,John Castillo,4,17,15.75,2/15/2023,11/3/2024,9e83eb42-4170-4d33-b9de-1b2c6731a2f2,17,10/10/2024 17:32
98726,Butter(350g),4.75,0.35,Dairy,870229,Elizabeth Brown,3,14.25,16.5,12/27/2022,10/12/2024,57384d8b-9a79-4298-8cea-dc07b4a8f682,14.25,3/29/2024 18:10
93344,Chocolates,5,0.25,Snacks,851488,Neeraj Nagula,1,5,13.5,6/25/2021,11/22/2024,e22c03a0-2793-43e6-95cf-950fcc4dc9d0,5,10/21/2024 0:22
41033,Strawberry Jam,4.75,0.35,Snacks,999944,Cory Simpson,2,9.5,18,8/12/2023,10/11/2024,6c1b20b0-8a6e-4c0b-8e66-9950d4fd2326,9.5,7/15/2024 4:35
67243,Shredded Cheese(350g),7,0.35,Dairy,586669,Micheal Case,3,21,4.5,7/21/2022,11/26/2024,c3e7add9-4414-4d3c-be39-b78808516da7,21,10/7/2024 3:55
32815,Eggs(0.5dozen),4.5,0.3,Dairy,632553,Michael Romero,2,9,36,5/21/2021,8/9/2024,82733481-0e18-420d-b88e-90708ef66412,9,5/13/2024 7:40
74097,Shredded Cheese(620g),12.5,0.62,Dairy,529181,Xinyue Wang,2,25,14.25,11/17/2021,8/26/2024,e6d33a5a-7fe1-4fa6-8fc5-0d9ba1ffad69,25,7/26/2024 21:06
99196,Rice(2kg),6,2,Grains,205863,Emily Bryant,1,6,4.5,5/31/2023,9/8/2024,da4dc1ae-662f-4d20-8e81-2f35bc3ccaf7,6,6/15/2024 17:49
54229,Brown Bread,5,0.5,Bakery,693420,Abhinav Vig,4,20,7.5,5/26/2023,11/23/2024,1049225a-4f7f-45f7-b7c3-cfdfec74b1a2,20,4/6/2024 23:06
48443,Tortilla(6pck),5,0.3,Bakery,954422,Jeffrey Jordan,4,20,13.5,2/22/2021,10/8/2024,0ff333c5-857e-49aa-ac37-da869be6d213,20,3/6/2024 6:55
18443,Pasta,4.5,0.5,Grains,205863,Emily Bryant,1,4.5,6,5/31/2023,10/26/2024,fe1330a1-d491-448b-aee1-fcbd40ccb8b3,4.5,10/26/2024 21:40
41033,Strawberry Jam,4.75,0.35,Snacks,954422,Jeffrey Jordan,2,9.5,20,2/22/2021,10/8/2024,1aa07f0f-5e14-4032-b598-617df1aa1166,9.5,8/13/2024 22:59
60571,Tomato Ketchup,5.5,0.75,Sauce,178094,Beth King,3,16.5,4,12/5/2020,11/12/2024,588920fe-f68a-4718-b4ad-45a6121805ae,16.5,8/5/2024 8:37
40442,Pork,17,1,Meat,754181,James Saunders,1,17,4.5,4/6/2023,11/26/2024,39805d56-1392-45e4-8f3f-6533222b672e,17,8/12/2024 2:00
41033,Strawberry Jam,4.75,0.35,Snacks,972886,Delina Ivanova,2,9.5,18,10/11/2021,11/8/2024,f5150d3a-cfd9-477f-84b6-f98ab923ffa3,9.5,5/22/2024 16:09
55139,Bananas(6pck),4.5,0.95,Fruits,851488,Neeraj Nagula,3,13.5,5,6/25/2021,11/22/2024,588fe363-954e-4eff-b62f-0d1cbee2c4ec,13.5,10/2/2024 18:10
38402,Onions(5pck),4,0.85,Vegetables,770025,Matthew Gordon,1,4,8,7/19/2020,11/8/2024,7302a2cf-1687-490a-88ef-6ac059080a8b,4,3/31/2024 12:02
60571,Tomato Ketchup,5.5,0.75,Sauce,851488,Neeraj Nagula,3,16.5,13.5,6/25/2021,11/22/2024,74997ae0-51fd-477a-8803-a1f1debc9ddb,16.5,10/29/2024 6:56
79206,Eggs(1.5dozen),11.25,0.9,Dairy,851488,Neeraj Nagula,3,33.75,16.5,6/25/2021,11/22/2024,1c8c5833-09f5-41f7-98fd-a4d394f26ef7,33.75,2/20/2024 12:35
32815,Eggs(0.5dozen),4.5,0.3,Dairy,954422,Jeffrey Jordan,2,9,9.5,2/22/2021,10/8/2024,4a6feabc-f936-42c7-a290-64053a3cb83b,9,3/8/2024 9:40
48443,Tortilla(6pck),5,0.3,Bakery,754181,James Saunders,4,20,17,4/6/2023,11/26/2024,884b7630-e80e-4f9a-96d9-1190a9b07a8b,20,6/21/2024 17:34
55786,Mushrooms(500g),5.25,0.5,Vegetables,391263,Sandra Gibson,3,15.75,20,12/23/2019,10/20/2024,549945e3-c770-441e-9222-a871cde800a1,15.75,4/30/2024 17:14
60571,Tomato Ketchup,5.5,0.75,Sauce,413186,Alison Williams,3,16.5,14.25,12/3/2019,7/22/2024,a2c2bc2d-222d-4d6e-99bf-86b60465f6e4,16.5,5/10/2024 22:16
98168,Butter(550g),6,0.55,Dairy,703094,Leslie Pitts,3,18,8,3/15/2021,11/3/2024,8e670476-ec46-473c-a271-cdf5a6982110,18,2/13/2024 12:34
67561,Apples(5pck),5,0.8,Fruits,355050,Muskan Sekhri,1,5,33.75,9/15/2021,9/17/2024,144de8d3-e1af-45b1-92e8-3b92d6a83121,5,7/6/2024 14:50
79206,Eggs(1.5dozen),11.25,0.9,Dairy,630214,Richard Barnes,3,33.75,18,4/16/2020,11/16/2024,25bb88c8-a1fe-4b18-a934-cfc595d0d54b,33.75,6/28/2024 3:28
99196,Rice(2kg),6,2,Grains,972886,Delina Ivanova,1,6,9.5,10/11/2021,11/8/2024,a56de973-7573-47ba-8d92-d601d026e6bf,6,11/6/2024 12:44
53022,Rice(4kg),11,4,Grains,586669,Micheal Case,2,22,21,7/21/2022,11/26/2024,0c374070-1e8c-4e88-955f-13d3844d8e07,22,11/5/2024 7:14
64629,Peanut Butter,4.5,0.5,Dairy,809251,Eric Patterson,1,4.5,64,9/17/2023,11/8/2024,3fceb258-e7c6-4e60-8bc3-9f41f4ea289a,4.5,1/13/2024 23:27
53022,Rice(4kg),11,4,Grains,703094,Leslie Pitts,2,22,18,3/15/2021,11/3/2024,c9437560-9ca3-4177-b625-9d8f1e4c48fa,22,9/20/2024 9:21
41033,Strawberry Jam,4.75,0.35,Snacks,205863,Emily Bryant,2,9.5,4.5,5/31/2023,10/31/2024,6aea5386-6a0e-48ef-a4cf-f997ed3dc47c,9.5,10/31/2024 12:16
79206,Eggs(1.5dozen),11.25,0.9,Dairy,208839,Selvin Furtado,3,33.75,16.5,3/7/2020,11/20/2024,8cd33de4-70f7-4a2a-85ae-3aaef5107f8d,33.75,4/19/2024 22:35
55786,Mushrooms(500g),5.25,0.5,Vegetables,851488,Neeraj Nagula,3,15.75,33.75,6/25/2021,11/22/2024,739ebca2-34ec-42f5-9123-acbe6e61fe4c,15.75,8/19/2024 19:52
64629,Peanut Butter,4.5,0.5,Dairy,870229,Elizabeth Brown,1,4.5,14.25,12/27/2022,10/12/2024,aca5cc14-83af-40f2-b5eb-2e9df0fb2fb8,4.5,9/11/2024 4:39
95501,Eggs(1dozen),7.5,0.6,Dairy,197461,Kim Scott,2,15,25,12/1/2020,11/21/2024,2ee59408-d1d0-467f-aade-c96cb85c163a,15,9/17/2024 2:07
93344,Chocolates,5,0.25,Snacks,954422,Jeffrey Jordan,1,5,9,2/22/2021,10/8/2024,70367511-bb73-4d48-8954-ee9569be4dd9,5,9/2/2024 22:38
11013,Cookies,4.25,0.35,Snacks,693420,Abhinav Vig,4,17,20,5/26/2023,11/23/2024,6e0d62cc-52ae-49c8-9e0c-4f21481d9ad8,17,7/31/2024 14:27
54229,Brown Bread,5,0.5,Bakery,870229,Elizabeth Brown,4,20,4.5,12/27/2022,10/12/2024,55a5d9c2-00db-4a6a-b6e8-d54af2217dab,20,3/17/2024 18:34
67243,Shredded Cheese(350g),7,0.35,Dairy,630214,Richard Barnes,3,21,33.75,4/16/2020,11/16/2024,2f7786ce-899e-4a2f-a82b-932e19eece4d,21,6/10/2024 9:43
79206,Eggs(1.5dozen),11.25,0.9,Dairy,632553,Michael Romero,3,33.75,9,5/21/2021,8/9/2024,dc50d9ca-7f96-4c6d-a8f3-4c60ddfd1988,33.75,5/7/2024 8:06
93344,Chocolates,5,0.25,Snacks,205863,Emily Bryant,1,5,9.5,5/31/2023,10/31/2024,560b4d58-7e95-4ae9-92b6-a05e6892751e,5,2/12/2024 12:29
55139,Bananas(6pck),4.5,0.95,Fruits,851488,Neeraj Nagula,3,13.5,15.75,6/25/2021,11/22/2024,c5e8c813-cd88-48c2-b35f-3027f011cf9c,13.5,11/3/2024 22:03
72729,Cheese(14pckts),6.5,0.35,Dairy,630214,Richard Barnes,3,19.5,21,4/16/2020,11/16/2024,b145245b-86da-4a1d-be76-d66d531defde,19.5,5/23/2024 16:14
38954,Mustard,4.5,0.35,Sauce,870229,Elizabeth Brown,3,13.5,20,12/27/2022,10/12/2024,ce004ffd-9c96-4360-b83a-cc69510be77e,13.5,7/21/2024 12:00
98726,Butter(350g),4.75,0.35,Dairy,770025,Matthew Gordon,3,14.25,4,7/19/2020,11/8/2024,cccbd447-3057-400b-bbe8-6f15712df1a9,14.25,6/2/2024 23:00
72729,Cheese(14pckts),6.5,0.35,Dairy,586669,Micheal Case,3,19.5,22,7/21/2022,11/26/2024,9f26e254-fb3a-441e-8983-9decb06c1662,19.5,4/28/2024 15:11
44817,White Bread,4,0.5,Bakery,355050,Muskan Sekhri,3,12,5,9/15/2021,9/17/2024,dc958ae7-377a-4ece-996c-0a4de48ae658,12,8/7/2024 1:41
67243,Shredded Cheese(350g),7,0.35,Dairy,391263,Sandra Gibson,3,21,15.75,12/23/2019,10/20/2024,a6677afc-e1b5-4446-80c0-25788aaab311,21,9/12/2024 4:08
60571,Tomato Ketchup,5.5,0.75,Sauce,205863,Emily Bryant,3,16.5,5,5/31/2023,10/31/2024,496e4978-f584-407c-8734-6513471a5093,16.5,4/9/2024 8:51
44817,White Bread,4,0.5,Bakery,851488,Neeraj Nagula,3,12,13.5,6/25/2021,11/22/2024,7f578edb-406a-4419-8a33-4e4104fb45ad,12,6/8/2024 20:59
24766,Tortilla(10pck),7.5,0.5,Bakery,954422,Jeffrey Jordan,1,7.5,5,2/22/2021,10/8/2024,b25bef35-4531-4a02-a39c-9af85f244fad,7.5,3/20/2024 22:06
71494,Cupcakes(6pck),5.5,0.6,Snacks,999944,Cory Simpson,3,16.5,9.5,8/12/2023,10/11/2024,eabaff2b-2de2-4072-944a-ba4f2c83aba9,16.5,6/15/2024 3:17
99196,Rice(2kg),6,2,Grains,770025,Matthew Gordon,1,6,14.25,7/19/2020,11/8/2024,18893bf9-6dee-41e0-8d3a-0051d1a14a27,6,11/2/2024 13:59
38402,Onions(5pck),4,0.85,Vegetables,809251,Eric Patterson,1,4,4.5,9/17/2023,11/8/2024,ab422727-1f7d-4160-a89d-4a51c5ad956a,4,8/31/2024 5:15
10873,Mayonnaise,6,0.5,Sauce,693420,Abhinav Vig,1,6,17,5/26/2023,11/23/2024,a790536e-8d53-4954-b166-173706d3fd41,6,9/13/2024 1:49
55644,Beef,18,1,Meat,809251,Eric Patterson,2,36,4,9/17/2023,11/8/2024,70ef329c-d1f8-42cf-aba3-723432a1b3b0,36,10/11/2024 18:12
98168,Butter(550g),6,0.55,Dairy,197461,Kim Scott,3,18,15,12/1/2020,11/21/2024,e05fde62-605b-40d1-b96f-deca4f3b7dbc,18,6/28/2024 0:48
67243,Shredded Cheese(350g),7,0.35,Dairy,754181,James Saunders,3,21,20,4/6/2023,11/26/2024,f6a69703-c28f-4353-b242-f1648405a356,21,10/31/2024 6:24
11561,Mushrooms(350g),3.75,0.35,Vegetables,586669,Micheal Case,1,3.75,19.5,7/21/2022,11/26/2024,1c9ece11-00c3-4af0-b6ea-498f8aa20f3d,3.75,6/28/2024 2:58
24244,Chicken,16,1,Meat,803204,Michael Morales,4,64,15,12/13/2021,10/24/2024,4abac16e-ef4a-4019-b868-632a90cb61e1,64,4/4/2024 6:00
79206,Eggs(1.5dozen),11.25,0.9,Dairy,121533,John Castillo,3,33.75,17,2/15/2023,11/7/2024,52c9f66f-77f9-46b7-a2c6-9053b03dfea2,33.75,11/7/2024 4:33
71494,Cupcakes(6pck),5.5,0.6,Snacks,359816,Kylie Davis,3,16.5,20,5/28/2023,11/5/2024,beeacb6d-43fd-418e-8b26-4b3d2fb37a58,16.5,11/5/2024 22:50
38954,Mustard,4.5,0.35,Sauce,359816,Kylie Davis,3,13.5,16.5,5/28/2023,11/20/2024,3ea05eba-9f7e-4b8e-bf1a-279d1ca700d7,13.5,11/20/2024 4:55
44817,White Bread,4,0.5,Bakery,205863,Emily Bryant,3,12,16.5,5/31/2023,10/31/2024,4181923b-18db-4df1-b97a-b9c93d5ea580,12,7/5/2024 12:41
55644,Beef,18,1,Meat,851488,Neeraj Nagula,2,36,12,6/25/2021,11/22/2024,6f305a2c-005a-4c19-b5f1-a85d67e97376,36,4/30/2024 15:32
97923,Cereal,4,0.5,Snacks,632553,Michael Romero,4,16,33.75,5/21/2021,8/9/2024,4c0d7ed8-6a8f-435f-a9e3-f422190a1ecb,16,4/23/2024 17:02
98168,Butter(550g),6,0.55,Dairy,359816,Kylie Davis,3,18,13.5,5/28/2023,11/20/2024,9f47fd6c-c073-463c-b296-a6c8d4e8c7fa,18,6/13/2024 7:03
99196,Rice(2kg),6,2,Grains,529181,Xinyue Wang,1,6,25,11/17/2021,8/26/2024,335ed4fc-43bb-4dce-bc41-7ca4831e8e7e,6,4/29/2024 4:34
10873,Mayonnaise,6,0.5,Sauce,972886,Delina Ivanova,1,6,6,10/11/2021,11/8/2024,c7ee29de-0fd1-4975-977f-9c4bb3c40130,6,6/25/2024 2:43
32815,Eggs(0.5dozen),4.5,0.3,Dairy,809251,Eric Patterson,2,9,36,9/17/2023,11/8/2024,09de6395-7a1e-496b-91ec-b8e8af03be69,9,11/2/2024 7:36
97856,Hot Sauce,4,0.35,Sauce,391263,Sandra Gibson,2,8,21,12/23/2019,10/20/2024,c4ba111b-a63f-41f6-9a67-0b02975b3019,8,4/6/2024 6:07
38402,Onions(5pck),4,0.85,Vegetables,359816,Kylie Davis,1,4,18,5/28/2023,11/20/2024,d751222b-eacf-4873-9590-c89b6e444320,4,1/16/2024 19:02
67243,Shredded Cheese(350g),7,0.35,Dairy,121533,John Castillo,3,21,33.75,2/15/2023,11/7/2024,2339f377-11b3-4ee0-a354-9cf8d8e611ce,21,10/1/2024 0:25
11013,Cookies,4.25,0.35,Snacks,121533,John Castillo,4,17,21,2/15/2023,11/7/2024,b0873767-69da-43e7-b24c-5c80a50c5ba6,17,3/17/2024 13:40
55139,Bananas(6pck),4.5,0.95,Fruits,391263,Sandra Gibson,3,13.5,8,12/23/2019,10/20/2024,904b3da9-ff44-4d4d-8554-60fd431599b8,13.5,2/4/2024 14:26
11561,Mushrooms(350g),3.75,0.35,Vegetables,632553,Michael Romero,1,3.75,16,5/21/2021,8/9/2024,303d7283-eec9-42c3-81f7-426d9b201d06,3.75,3/8/2024 18:22
40442,Pork,17,1,Meat,359816,Kylie Davis,1,17,4,5/28/2023,11/20/2024,c584642f-5c59-4a15-bbca-bc81674b299c,17,5/25/2024 11:00
24766,Tortilla(10pck),7.5,0.5,Bakery,972886,Delina Ivanova,1,7.5,6,10/11/2021,11/8/2024,402e97e7-2721-48c1-a553-0667ac36f574,7.5,4/15/2024 4:42
11561,Mushrooms(350g),3.75,0.35,Vegetables,178094,Beth King,1,3.75,16.5,12/5/2020,11/12/2024,352be0c6-bb9d-4d95-a84f-be550681fdaf,3.75,4/18/2024 16:55
18443,Pasta,4.5,0.5,Grains,630214,Richard Barnes,1,4.5,19.5,4/16/2020,11/16/2024,c8cb84a5-7328-4400-840c-fc6397903bdf,4.5,6/22/2024 22:12
